NODES: 35
ARCS: 222

NODE
Idn                                      x               y               Type           
105      H_Pavia_9_origin_2                       F_23                                     26.60                NOT USED  
107      H_Parma_1_origin_7                       H_Parma_2_dest_8                         31.34                NOT USED  
108      H_Parma_1_origin_7                       H_Parma_3_dest_6                         17.57                NOT USED  
109      H_Parma_1_origin_7                       H_Parma_2_dest_4                         31.34                NOT USED  
110      H_Parma_1_origin_7                       H_Parma_2_origin_1                       31.34                NOT USED  
111      H_Parma_1_origin_7                       F_13                                     31.82                NOT USED  
112      H_Parma_1_origin_7                       H_Piacenza_1_origin_3                    42.59                NOT USED  
113      H_Parma_1_origin_7                       H_Piacenza_1_dest_1                      42.59                NOT USED  
114      F_18                                     F_19                                     29.11                NOT USED  
116      F_18                                     H_Piacenza_2_origin_6                    31.25                NOT USED  
117      F_18                                     F_25                                     41.22                NOT USED  
118      F_18                                     F_24                                     50.42                NOT USED  
119      F_18                                     F_26                                     50.42                NOT USED  
121      F_18                                     H_Cremona_1_dest_3                       41.43                NOT USED  
122      F_18                                     H_Cremona_1_dest_9                       41.43                NOT USED  
123      F_18                                     H_Cremona_2_origin_8                     44.92                NOT USED  
124      F_30                                     H_Milano_3_origin_9                      20.38                NOT USED  
125      F_30                                     F_31                                     28.89                NOT USED  
127      F_30                                     H_Milano_1_origin_5                      16.38                NOT USED  
128      F_30                                     HUB_2                                    19.71                NOT USED  
129      F_30                                     H_Milano_3_dest_5                        20.38                NOT USED  
130      F_30                                     H_Milano_1_origin_4                      16.38                NOT USED  
132      F_30                                     F_38                                     50.30                NOT USED  
133      F_26                                     F_19                                     41.22                NOT USED  
134      F_26                                     F_25                                     29.00                NOT USED  
135      F_26                                     F_18                                     50.42                NOT USED  
136      F_26                                     H_Cremona_1_dest_3                       29.32                NOT USED  
137      F_26                                     H_Cremona_1_dest_9                       29.32                NOT USED  
138      F_26                                     HUB_1                                    46.36                NOT USED  
141      F_17                                     H_Piacenza_2_origin_6                    48.55                NOT USED  
142      F_17                                     F_25                                     50.42                NOT USED  
143      F_17                                     F_24                                     41.22                NOT USED  
144      F_17                                     F_18                                     29.11                NOT USED  
145      F_17                                     H_Pavia_1_dest_2                         30.74                NOT USED  
146      F_17                                     F_23                                     50.42                NOT USED  
147      HUB_1                                    F_19                                     33.04                NOT USED  
148      HUB_1                                    H_Milano_3_origin_9                      154.29               NOT USED  
149      HUB_1                                    H_Piacenza_2_origin_6                    64.34                NOT USED  
150      HUB_1                                    H_Milano_1_origin_5                      154.05               NOT USED  
151      HUB_1                                    H_Parma_2_dest_8                         51.05                NOT USED  
152      HUB_1                                    H_Pavia_9_origin_2                       138.89               NOT USED  
153      HUB_1                                    H_Parma_1_origin_7                       80.63                NOT USED  
155      HUB_1                                    H_Parma_2_dest_4                         51.05                NOT USED  
156      HUB_1                                    H_Cremona_1_dest_3                       22.87                NOT USED  
157      HUB_1                                    H_Cremona_1_dest_9                       22.87                NOT USED  
158      HUB_1                                    H_Parma_2_origin_1                       51.05                NOT USED  
159      HUB_1                                    H_Bergamo_3_origin_10                    146.69               NOT USED  
161      HUB_1                                    H_Milano_1_origin_4                      154.05               NOT USED  
162      HUB_1                                    H_Piacenza_1_origin_3                    91.86                NOT USED  
163      HUB_1                                    H_Cremona_2_origin_8                     54.56                NOT USED  
164      H_Parma_2_origin_1                       F_19                                     45.01                NOT USED  
165      H_Parma_2_origin_1                       F_12                                     17.96                NOT USED  
166      H_Parma_2_origin_1                       H_Piacenza_2_origin_6                    39.70                NOT USED  
167      H_Parma_2_origin_1                       H_Parma_2_dest_8                         0.00                 NOT USED  
168      H_Parma_2_origin_1                       H_Parma_1_origin_7                       31.34                NOT USED  
169      H_Parma_2_origin_1                       H_Parma_3_dest_6                         34.21                NOT USED  
170      H_Parma_2_origin_1                       H_Parma_2_dest_4                         0.00                 NOT USED  
171      H_Parma_2_origin_1                       HUB_1                                    51.05                NOT USED  
172      H_Parma_2_origin_1                       F_13                                     11.26                NOT USED  
173      H_Parma_2_origin_1                       H_Piacenza_1_origin_3                    46.29                NOT USED  
176      F_13                                     F_19                                     50.49                NOT USED  
177      F_13                                     F_12                                     29.22                NOT USED  
178      F_13                                     H_Piacenza_2_origin_6                    50.56                NOT USED  
179      F_13                                     H_Parma_2_dest_8                         11.26                NOT USED  
181      F_13                                     H_Parma_3_dest_6                         28.59                NOT USED  
182      F_13                                     H_Parma_2_dest_4                         11.26                NOT USED  
183      F_13                                     HUB_1                                    49.04                NOT USED  
184      F_13                                     H_Parma_2_origin_1                       11.26                NOT USED  
185      H_Milano_1_origin_4                      H_Milano_3_origin_9                      6.10                 NOT USED  
186      H_Milano_1_origin_4                      F_31                                     45.24                NOT USED  
187      H_Milano_1_origin_4                      H_Milano_1_origin_5                      0.00                 NOT USED  
