NODES: 40
ARCS: 258

NODE
Idn                                      x               y               Type           
80       F_18                                     H_Cremona_2_origin_10                    44.92                NOT USED  
81       F_18                                     H_Piacenza_2_dest_5                      31.25                NOT USED  
82       F_18                                     H_Cremona_2_dest_7                       44.92                NOT USED  
83       F_18                                     F_11                                     41.22                NOT USED  
84       F_18                                     H_Cremona_2_origin_4                     44.92                NOT USED  
85       F_20                                     F_12                                     50.49                NOT USED  
86       F_20                                     HUB_1                                    8.30                 NOT USED  
88       F_20                                     F_27                                     41.22                NOT USED  
89       F_20                                     H_Parma_2_origin_6                       42.79                NOT USED  
90       F_30                                     F_31                                     28.89                NOT USED  
91       F_30                                     F_24                                     50.36                NOT USED  
92       F_30                                     H_Milano_3_dest_4                        20.38                NOT USED  
93       F_30                                     H_Milano_3_dest_6                        20.38                NOT USED  
94       F_30                                     HUB_2                                    19.71                NOT USED  
95       F_30                                     H_Milano_1_dest_10                       16.38                NOT USED  
97       F_30                                     F_38                                     50.30                NOT USED  
98       F_33                                     F_25                                     50.36                NOT USED  
99       F_33                                     F_39                                     50.30                NOT USED  
100      F_33                                     H_Cremona_2_origin_10                    42.72                NOT USED  
101      F_33                                     H_Cremona_2_dest_7                       42.72                NOT USED  
102      F_33                                     H_Bergamo_1_origin_7                     49.29                NOT USED  
103      F_33                                     H_Cremona_2_origin_4                     42.72                NOT USED  
105      F_33                                     F_32                                     28.89                NOT USED  
107      H_Pavia_8_origin_5                       H_Pavia_1_dest_8                         36.62                NOT USED  
108      H_Pavia_8_origin_5                       H_Pavia_8_dest_9                         0.00                 NOT USED  
109      H_Pavia_8_origin_5                       H_Pavia_8_origin_2                       0.00                 NOT USED  
110      H_Pavia_8_origin_5                       F_23                                     26.99                NOT USED  
112      F_17                                     F_25                                     50.42                NOT USED  
113      F_17                                     F_24                                     41.22                NOT USED  
114      F_17                                     H_Pavia_1_dest_8                         30.74                NOT USED  
115      F_17                                     F_18                                     29.11                NOT USED  
117      F_17                                     F_11                                     50.49                NOT USED  
119      F_39                                     H_Bergamo_3_origin_8                     15.80                NOT USED  
120      F_39                                     F_31                                     50.30                NOT USED  
121      F_39                                     H_Bergamo_2_dest_2                       9.78                 NOT USED  
123      F_39                                     H_Bergamo_3_origin_1                     15.80                NOT USED  
124      F_39                                     H_Bergamo_1_origin_7                     9.00                 NOT USED  
125      F_39                                     F_38                                     28.77                NOT USED  
126      F_39                                     F_32                                     41.22                NOT USED  
128      H_Cremona_2_origin_10                    F_24                                     46.96                NOT USED  
129      H_Cremona_2_origin_10                    F_18                                     44.92                NOT USED  
130      H_Cremona_2_origin_10                    F_33                                     42.72                NOT USED  
131      H_Cremona_2_origin_10                    H_Cremona_2_dest_7                       0.00                 NOT USED  
132      H_Cremona_2_origin_10                    H_Cremona_2_origin_4                     0.00                 NOT USED  
133      H_Cremona_2_origin_10                    F_27                                     40.03                NOT USED  
134      H_Cremona_2_origin_10                    F_32                                     45.00                NOT USED  
135      H_Pavia_8_origin_2                       F_16                                     30.62                NOT USED  
136      H_Pavia_8_origin_2                       H_Pavia_1_dest_8                         36.62                NOT USED  
137      H_Pavia_8_origin_2                       H_Pavia_8_dest_9                         0.00                 NOT USED  
138      H_Pavia_8_origin_2                       H_Pavia_8_origin_5                       0.00                 NOT USED  
140      HUB_1                                    H_Bergamo_3_origin_8                     146.69               NOT USED  
141      HUB_1                                    F_20                                     8.30                 NOT USED  
142      HUB_1                                    H_Pavia_8_origin_5                       140.20               NOT USED  
143      HUB_1                                    H_Cremona_2_origin_10                    54.56                NOT USED  
144      HUB_1                                    H_Pavia_8_origin_2                       140.20               NOT USED  
145      HUB_1                                    H_Bergamo_3_origin_1                     146.69               NOT USED  
147      HUB_1                                    H_Bergamo_1_origin_7                     128.32               NOT USED  
148      HUB_1                                    H_Cremona_2_origin_4                     54.56                NOT USED  
149      HUB_1                                    H_Parma_3_origin_9                       75.98                NOT USED  
150      HUB_1                                    F_27                                     33.62                NOT USED  
151      HUB_1                                    H_Piacenza_1_origin_3                    91.86                NOT USED  
152      HUB_1                                    H_Parma_2_origin_6                       51.05                NOT USED  
153      F_5                                      F_12                                     41.22                NOT USED  
154      F_5                                      H_Parma_3_dest_1                         42.12                NOT USED  
155      F_5                                      F_13                                     50.55                NOT USED  
156      F_5                                      F_11                                     50.55                NOT USED  
157      F_5                                      H_Parma_3_origin_9                       42.12                NOT USED  
158      F_5                                      H_Piacenza_1_origin_3                    24.56                NOT USED  
160      F_5                                      H_Parma_2_origin_6                       44.90                NOT USED  
161      H_Bergamo_3_origin_1                     H_Bergamo_3_origin_8                     0.00                 NOT USED  
162      H_Bergamo_3_origin_1                     H_Bergamo_2_dest_2                       18.48                NOT USED  
164      H_Bergamo_3_origin_1                     H_Bergamo_1_origin_7                     20.08                NOT USED  
165      H_Bergamo_3_origin_1                     F_38                                     24.44                NOT USED  
166      F_13                                     F_12                                     29.22                NOT USED  
168      F_13                                     F_20                                     41.22                NOT USED  
169      F_13                                     H_Piacenza_2_dest_5                      50.56                NOT USED  
170      F_13                                     HUB_1                                    49.04                NOT USED  
171      F_13                                     F_5                                      50.55                NOT USED  
173      F_13                                     H_Parma_3_dest_3                         28.59                NOT USED  
174      F_13                                     H_Parma_2_origin_6                       11.26                NOT USED  
175      F_11                                     F_12                                     29.22                NOT USED  
176      F_11                                     F_18                                     41.22                NOT USED  
178      F_11                                     H_Piacenza_2_dest_5                      14.55                NOT USED  
179      F_11                                     F_5                                      50.55                NOT USED  
180      F_11                                     H_Piacenza_1_origin_3                    28.38                NOT USED  
181      F_11                                     H_Parma_2_origin_6                       47.18                NOT USED  
182      H_Bergamo_1_origin_7                     H_Bergamo_3_origin_8                     20.08                NOT USED  
183      H_Bergamo_1_origin_7                     F_31                                     41.41                NOT USED  
184      H_Bergamo_1_origin_7                     H_Bergamo_2_dest_2                       2.64                 NOT USED  
185      H_Bergamo_1_origin_7                     F_33                                     49.29                NOT USED  
186      H_Bergamo_1_origin_7                     F_39                                     9.00                 NOT USED  
187      H_Bergamo_1_origin_7                     H_Bergamo_3_origin_1                     20.08                NOT USED  
188      H_Bergamo_1_origin_7                     F_38                                     23.52                NOT USED  
190      H_Cremona_2_origin_4                     F_25                                     17.96                NOT USED  
192      H_Cremona_2_origin_4                     F_18                                     44.92                NOT USED  
193      H_Cremona_2_origin_4                     F_33                                     42.72                NOT USED  
194      H_Cremona_2_origin_4                     H_Cremona_2_origin_10                    0.00                 NOT USED  
195      H_Cremona_2_origin_4                     H_Cremona_2_dest_7                       0.00                 NOT USED  
196      H_Cremona_2_origin_4                     F_27                                     40.03                NOT USED  
197      H_Cremona_2_origin_4                     F_32                                     45.00                NOT USED  
