NODES: 59
ARCS: 511

NODE
Idn                                      x               y               Type           
94       F_31                                     H_Milano_2_origin_16                     45.23                NOT USED  
95       F_31                                     H_Milano_1_dest_20                       45.24                NOT USED  
96       F_31                                     H_Milano_3_dest_16                       48.65                NOT USED  
97       F_31                                     H_Bergamo_2_origin_9                     41.54                NOT USED  
98       H_Piacenza_2_origin_3                    F_19                                     35.98                NOT USED  
99       H_Piacenza_2_origin_3                    F_10                                     39.97                NOT USED  
100      H_Piacenza_2_origin_3                    F_12                                     23.05                NOT USED  
101      H_Piacenza_2_origin_3                    H_Piacenza_2_dest_18                     0.00                 NOT USED  
103      H_Piacenza_2_origin_3                    H_Parma_2_origin_17                      39.70                NOT USED  
104      H_Piacenza_2_origin_3                    F_17                                     48.55                NOT USED  
105      H_Piacenza_2_origin_3                    F_13                                     50.56                NOT USED  
106      H_Piacenza_2_origin_3                    F_11                                     14.55                NOT USED  
107      F_25                                     F_19                                     50.42                NOT USED  
108      F_25                                     F_31                                     50.36                NOT USED  
109      F_25                                     F_24                                     29.00                NOT USED  
110      F_25                                     H_Cremona_2_origin_7                     17.96                NOT USED  
111      F_25                                     F_18                                     41.22                NOT USED  
112      F_25                                     F_33                                     50.36                NOT USED  
113      F_25                                     F_26                                     29.00                NOT USED  
114      F_25                                     F_17                                     50.42                NOT USED  
115      F_25                                     H_Cremona_2_origin_18                    17.96                NOT USED  
117      F_24                                     F_16                                     50.42                NOT USED  
118      F_24                                     H_Pavia_9_dest_2                         51.39                NOT USED  
119      F_24                                     F_31                                     41.22                NOT USED  
120      F_24                                     F_25                                     29.00                NOT USED  
121      F_24                                     HUB_2                                    30.90                NOT USED  
122      F_24                                     H_Cremona_2_origin_7                     46.96                NOT USED  
123      F_24                                     F_18                                     50.42                NOT USED  
124      F_24                                     F_17                                     41.22                NOT USED  
125      F_24                                     H_Pavia_9_dest_6                         51.39                NOT USED  
126      F_24                                     H_Pavia_5_origin_20                      49.03                NOT USED  
127      F_24                                     H_Cremona_2_origin_18                    46.96                NOT USED  
129      F_24                                     F_32                                     50.36                NOT USED  
131      H_Parma_1_origin_12                      H_Parma_2_origin_17                      31.34                NOT USED  
132      H_Parma_1_origin_12                      H_Parma_1_dest_19                        0.00                 NOT USED  
133      H_Parma_1_origin_12                      F_13                                     31.82                NOT USED  
134      H_Parma_1_origin_12                      H_Parma_3_dest_15                        17.57                NOT USED  
135      H_Parma_1_origin_12                      H_Parma_1_origin_13                      0.00                 NOT USED  
136      H_Parma_1_origin_12                      H_Parma_1_origin_6                       0.00                 NOT USED  
137      H_Parma_1_origin_12                      H_Parma_1_origin_11                      0.00                 NOT USED  
138      HUB_2                                    H_Pavia_1_origin_15                      76.98                NOT USED  
139      HUB_2                                    H_Milano_2_origin_8                      29.86                NOT USED  
141      HUB_2                                    H_Piacenza_2_origin_3                    111.59               NOT USED  
142      HUB_2                                    F_24                                     30.90                NOT USED  
143      HUB_2                                    H_Parma_1_origin_12                      170.07               NOT USED  
144      HUB_2                                    H_Cremona_2_origin_7                     68.03                NOT USED  
145      HUB_2                                    H_Milano_3_dest_9                        33.59                NOT USED  
146      HUB_2                                    H_Parma_2_origin_17                      142.57               NOT USED  
147      HUB_2                                    H_Pavia_10_origin_4                      57.13                NOT USED  
148      HUB_2                                    H_Milano_3_dest_10                       33.59                NOT USED  
149      HUB_2                                    H_Bergamo_4_origin_19                    75.60                NOT USED  
150      HUB_2                                    F_22                                     49.92                NOT USED  
151      HUB_2                                    H_Pavia_8_origin_10                      55.74                NOT USED  
153      HUB_2                                    H_Pavia_1_origin_2                       76.98                NOT USED  
154      HUB_2                                    H_Pavia_5_origin_20                      69.70                NOT USED  
155      HUB_2                                    H_Pavia_10_origin_1                      57.13                NOT USED  
156      HUB_2                                    H_Milano_3_dest_17                       33.59                NOT USED  
157      HUB_2                                    H_Bergamo_1_origin_14                    62.40                NOT USED  
158      HUB_2                                    H_Cremona_2_origin_18                    68.03                NOT USED  
159      HUB_2                                    H_Parma_1_origin_13                      170.07               NOT USED  
161      HUB_2                                    H_Parma_1_origin_6                       170.07               NOT USED  
163      HUB_2                                    H_Parma_1_origin_11                      170.07               NOT USED  
165      HUB_2                                    H_Milano_1_dest_20                       32.51                NOT USED  
166      HUB_2                                    H_Milano_3_dest_16                       33.59                NOT USED  
167      HUB_2                                    H_Bergamo_2_origin_9                     62.28                NOT USED  
168      H_Cremona_2_origin_7                     F_19                                     42.61                NOT USED  
169      H_Cremona_2_origin_7                     F_25                                     17.96                NOT USED  
171      H_Cremona_2_origin_7                     F_18                                     44.92                NOT USED  
172      H_Cremona_2_origin_7                     F_33                                     42.72                NOT USED  
173      H_Cremona_2_origin_7                     F_26                                     11.04                NOT USED  
