NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
67       H_Milano_3_origin_18                     F_23                                     39.77                NOT USED  
68       H_Bergamo_3_origin_16                    H_Bergamo_4_dest_9                       41.24                NOT USED  
69       H_Bergamo_3_origin_16                    H_Bergamo_1_dest_5                       20.08                NOT USED  
70       H_Bergamo_3_origin_16                    F_39                                     15.80                NOT USED  
71       H_Bergamo_3_origin_16                    H_Bergamo_4_origin_14                    41.24                NOT USED  
72       H_Bergamo_3_origin_16                    H_Bergamo_3_dest_6                       0.00                 NOT USED  
73       H_Bergamo_3_origin_16                    H_Bergamo_3_origin_1                     0.00                 NOT USED  
74       H_Bergamo_3_origin_16                    H_Bergamo_1_origin_10                    20.08                NOT USED  
76       H_Bergamo_3_origin_16                    F_38                                     24.44                NOT USED  
77       H_Piacenza_2_origin_19                   F_19                                     35.98                NOT USED  
78       H_Piacenza_2_origin_19                   F_12                                     23.05                NOT USED  
79       H_Piacenza_2_origin_19                   F_10                                     39.97                NOT USED  
80       H_Piacenza_2_origin_19                   F_18                                     31.25                NOT USED  
82       H_Piacenza_2_origin_19                   H_Piacenza_2_origin_20                   0.00                 NOT USED  
83       H_Piacenza_2_origin_19                   H_Piacenza_1_origin_5                    38.10                NOT USED  
84       H_Piacenza_2_origin_19                   H_Piacenza_1_dest_7                      38.10                NOT USED  
85       H_Piacenza_2_origin_19                   H_Parma_2_origin_7                       39.70                NOT USED  
86       H_Piacenza_2_origin_19                   F_13                                     50.56                NOT USED  
87       H_Piacenza_2_origin_19                   F_11                                     14.55                NOT USED  
88       H_Piacenza_2_origin_19                   H_Piacenza_2_origin_11                   0.00                 NOT USED  
89       F_31                                     H_Milano_3_origin_18                     48.65                NOT USED  
90       F_31                                     H_Milano_1_dest_8                        45.24                NOT USED  
91       F_31                                     H_Bergamo_1_dest_5                       41.41                NOT USED  
92       F_31                                     H_Milano_2_dest_19                       45.23                NOT USED  
93       F_31                                     F_25                                     50.36                NOT USED  
94       F_31                                     F_24                                     41.22                NOT USED  
95       F_31                                     HUB_2                                    21.41                NOT USED  
96       F_31                                     F_30                                     28.89                NOT USED  
97       F_31                                     H_Milano_2_dest_18                       45.23                NOT USED  
98       F_31                                     H_Milano_3_origin_2                      48.65                NOT USED  
99       F_31                                     F_39                                     50.30                NOT USED  
100      F_31                                     H_Milano_3_dest_20                       48.65                NOT USED  
103      F_31                                     H_Milano_2_origin_6                      45.23                NOT USED  
104      F_31                                     F_23                                     50.36                NOT USED  
105      F_31                                     F_38                                     41.22                NOT USED  
106      F_31                                     F_32                                     28.89                NOT USED  
108      H_Parma_1_origin_9                       H_Parma_1_dest_3                         0.00                 NOT USED  
109      H_Parma_1_origin_9                       H_Piacenza_1_origin_5                    42.59                NOT USED  
110      H_Parma_1_origin_9                       H_Piacenza_1_dest_7                      42.59                NOT USED  
111      H_Parma_1_origin_9                       H_Parma_2_origin_7                       31.34                NOT USED  
112      H_Parma_1_origin_9                       F_13                                     31.82                NOT USED  
113      H_Parma_1_origin_9                       H_Parma_3_dest_17                        17.57                NOT USED  
114      H_Parma_1_origin_9                       H_Parma_3_origin_8                       17.57                NOT USED  
115      F_25                                     F_19                                     50.42                NOT USED  
116      F_25                                     F_31                                     50.36                NOT USED  
117      F_25                                     F_24                                     29.00                NOT USED  
118      F_25                                     F_18                                     41.22                NOT USED  
119      F_25                                     H_Cremona_2_dest_1                       17.96                NOT USED  
120      F_25                                     F_33                                     50.36                NOT USED  
121      F_25                                     F_26                                     29.00                NOT USED  
122      F_25                                     F_17                                     50.42                NOT USED  
123      F_25                                     H_Cremona_2_dest_14                      17.96                NOT USED  
