NODES: 58
ARCS: 471

NODE
Idn                                      x               y               Type           
69       H_Milano_3_origin_15                     F_30                                     20.38                NOT USED  
70       H_Milano_3_origin_15                     F_22                                     36.04                NOT USED  
71       H_Milano_3_origin_15                     H_Milano_3_origin_8                      0.00                 NOT USED  
72       H_Milano_3_origin_15                     H_Milano_2_dest_1                        3.73                 NOT USED  
73       H_Milano_3_origin_15                     H_Milano_2_dest_5                        3.73                 NOT USED  
74       H_Milano_3_origin_15                     H_Milano_1_origin_18                     6.10                 NOT USED  
75       H_Milano_3_origin_15                     F_23                                     39.77                NOT USED  
76       H_Milano_3_origin_15                     H_Milano_3_dest_18                       0.00                 NOT USED  
77       H_Pavia_1_origin_13                      F_16                                     7.90                 NOT USED  
79       H_Pavia_1_origin_13                      H_Pavia_10_origin_14                     34.45                NOT USED  
80       H_Pavia_1_origin_13                      H_Pavia_9_origin_11                      35.34                NOT USED  
81       H_Pavia_1_origin_13                      H_Pavia_9_dest_3                         35.34                NOT USED  
82       H_Pavia_1_origin_13                      F_17                                     30.74                NOT USED  
83       H_Pavia_1_origin_13                      H_Pavia_10_dest_7                        34.45                NOT USED  
84       H_Pavia_1_origin_13                      H_Pavia_5_dest_19                        8.42                 NOT USED  
85       H_Pavia_1_origin_13                      H_Pavia_8_dest_10                        36.62                NOT USED  
86       H_Pavia_1_origin_13                      F_23                                     49.10                NOT USED  
87       H_Pavia_1_origin_13                      H_Pavia_5_dest_16                        8.42                 NOT USED  
88       H_Pavia_1_origin_13                      H_Pavia_8_origin_19                      36.62                NOT USED  
89       H_Pavia_1_origin_13                      H_Pavia_9_origin_1                       35.34                NOT USED  
90       F_25                                     H_Cremona_1_dest_17                      47.78                NOT USED  
91       F_25                                     F_31                                     50.36                NOT USED  
92       F_25                                     F_18                                     41.22                NOT USED  
93       F_25                                     F_26                                     29.00                NOT USED  
94       F_25                                     F_17                                     50.42                NOT USED  
96       F_25                                     H_Cremona_1_dest_4                       47.78                NOT USED  
