NODES: 60
ARCS: 612

NODE
Idn                                      x               y               Type           
103      F_31                                     F_25                                     50.36                NOT USED  
104      F_31                                     F_24                                     41.22                NOT USED  
105      F_31                                     H_Milano_3_origin_14                     48.65                NOT USED  
106      F_31                                     H_Bergamo_1_origin_18                    41.41                NOT USED  
107      F_31                                     HUB_2                                    21.41                NOT USED  
108      F_31                                     F_30                                     28.89                NOT USED  
110      F_31                                     F_38                                     41.22                NOT USED  
112      F_31                                     F_32                                     28.89                NOT USED  
114      F_25                                     F_31                                     50.36                NOT USED  
115      F_25                                     F_24                                     29.00                NOT USED  
117      F_25                                     H_Cremona_1_dest_12                      47.78                NOT USED  
118      F_25                                     H_Cremona_2_dest_1                       17.96                NOT USED  
119      F_25                                     F_33                                     50.36                NOT USED  
120      F_25                                     F_26                                     29.00                NOT USED  
121      F_25                                     F_17                                     50.42                NOT USED  
122      F_25                                     F_32                                     41.22                NOT USED  
123      F_25                                     H_Cremona_2_origin_8                     17.96                NOT USED  
125      F_24                                     F_16                                     50.42                NOT USED  
126      F_24                                     F_31                                     41.22                NOT USED  
129      F_24                                     HUB_2                                    30.90                NOT USED  
130      F_24                                     H_Pavia_5_dest_4                         49.03                NOT USED  
131      F_24                                     F_18                                     50.42                NOT USED  
132      F_24                                     H_Pavia_9_origin_19                      51.39                NOT USED  
133      F_24                                     F_30                                     50.36                NOT USED  
134      F_24                                     H_Cremona_2_dest_1                       46.96                NOT USED  
135      F_24                                     F_17                                     41.22                NOT USED  
136      F_24                                     H_Pavia_5_origin_13                      49.03                NOT USED  
137      F_24                                     H_Pavia_9_origin_10                      51.39                NOT USED  
141      F_24                                     H_Pavia_5_origin_15                      49.03                NOT USED  
142      F_9                                      F_16                                     41.22                NOT USED  
143      F_9                                      F_10                                     29.22                NOT USED  
144      F_9                                      H_Pavia_1_origin_3                       33.34                NOT USED  
145      F_9                                      H_Pavia_5_dest_9                         40.16                NOT USED  
146      F_9                                      H_Pavia_5_dest_4                         40.16                NOT USED  
147      F_9                                      H_Pavia_1_origin_6                       33.34                NOT USED  
148      F_9                                      H_Pavia_1_dest_13                        33.34                NOT USED  
149      F_9                                      F_17                                     50.49                NOT USED  
