NODES: 36
ARCS: 214

NODE
Idn                                      x               y               Type           
90       H_Bergamo_4_origin_9                     H_Bergamo_2_dest_10                      30.63                NOT USED  
92       H_Bergamo_4_origin_9                     H_Bergamo_2_dest_5                       30.63                NOT USED  
93       H_Bergamo_4_origin_9                     F_32                                     31.81                NOT USED  
94       F_18                                     F_19                                     29.11                NOT USED  
95       F_18                                     F_10                                     50.49                NOT USED  
97       F_18                                     F_25                                     41.22                NOT USED  
98       F_18                                     F_26                                     50.42                NOT USED  
99       F_18                                     F_17                                     29.11                NOT USED  
100      F_18                                     H_Piacenza_2_origin_4                    31.25                NOT USED  
101      F_18                                     H_Cremona_1_origin_5                     41.43                NOT USED  
103      H_Pavia_5_origin_1                       F_10                                     46.78                NOT USED  
104      H_Pavia_5_origin_1                       H_Pavia_1_origin_8                       8.42                 NOT USED  
105      H_Pavia_5_origin_1                       H_Pavia_9_origin_2                       33.42                NOT USED  
106      H_Pavia_5_origin_1                       H_Pavia_10_origin_7                      32.85                NOT USED  
108      H_Pavia_5_origin_1                       H_Pavia_5_dest_2                         0.00                 NOT USED  
109      H_Pavia_5_origin_1                       F_23                                     42.81                NOT USED  
110      H_Pavia_10_origin_7                      H_Pavia_1_origin_8                       34.45                NOT USED  
111      H_Pavia_10_origin_7                      H_Pavia_9_origin_2                       1.55                 NOT USED  
112      H_Pavia_10_origin_7                      H_Pavia_5_origin_1                       32.85                NOT USED  
114      H_Pavia_10_origin_7                      H_Pavia_5_dest_2                         32.85                NOT USED  
115      H_Pavia_10_origin_7                      F_23                                     28.04                NOT USED  
116      F_33                                     F_25                                     50.36                NOT USED  
117      F_33                                     H_Bergamo_4_origin_9                     26.20                NOT USED  
119      F_33                                     F_32                                     28.89                NOT USED  
120      F_22                                     H_Milano_2_origin_10                     36.27                NOT USED  
121      F_22                                     H_Milano_3_dest_4                        36.04                NOT USED  
122      F_22                                     H_Pavia_9_origin_2                       21.42                NOT USED  
123      F_22                                     HUB_2                                    49.92                NOT USED  
124      F_22                                     H_Pavia_10_origin_7                      22.43                NOT USED  
125      F_22                                     F_23                                     29.00                NOT USED  
128      F_26                                     F_25                                     29.00                NOT USED  
129      F_26                                     F_18                                     50.42                NOT USED  
130      F_26                                     F_33                                     41.22                NOT USED  
131      F_26                                     H_Cremona_1_origin_5                     29.32                NOT USED  
133      F_17                                     F_10                                     41.22                NOT USED  
134      F_17                                     F_25                                     50.42                NOT USED  
135      F_17                                     H_Pavia_1_origin_8                       30.74                NOT USED  
137      F_17                                     H_Pavia_5_origin_1                       24.44                NOT USED  
138      F_17                                     H_Piacenza_2_origin_4                    48.55                NOT USED  
139      F_17                                     F_11                                     50.49                NOT USED  
140      F_17                                     H_Pavia_5_dest_2                         24.44                NOT USED  
142      H_Piacenza_2_origin_4                    F_19                                     35.98                NOT USED  
143      H_Piacenza_2_origin_4                    F_10                                     39.97                NOT USED  
144      H_Piacenza_2_origin_4                    F_12                                     23.05                NOT USED  
145      H_Piacenza_2_origin_4                    F_18                                     31.25                NOT USED  
147      H_Piacenza_2_origin_4                    H_Piacenza_1_dest_3                      38.10                NOT USED  
148      H_Piacenza_2_origin_4                    H_Piacenza_1_origin_6                    38.10                NOT USED  
149      H_Piacenza_2_origin_4                    F_11                                     14.55                NOT USED  
150      H_Piacenza_2_origin_4                    H_Piacenza_1_dest_9                      38.10                NOT USED  
151      H_Piacenza_1_origin_6                    F_10                                     47.03                NOT USED  
152      H_Piacenza_1_origin_6                    F_12                                     33.32                NOT USED  
153      H_Piacenza_1_origin_6                    H_Parma_1_dest_1                         42.59                NOT USED  
154      H_Piacenza_1_origin_6                    H_Piacenza_1_dest_3                      0.00                 NOT USED  
155      H_Piacenza_1_origin_6                    H_Piacenza_2_origin_4                    38.10                NOT USED  
157      H_Piacenza_1_origin_6                    F_11                                     28.38                NOT USED  
158      H_Piacenza_1_origin_6                    H_Piacenza_1_dest_9                      0.00                 NOT USED  
159      F_5                                      F_12                                     41.22                NOT USED  
160      F_5                                      H_Parma_1_dest_1                         24.69                NOT USED  
162      F_5                                      H_Piacenza_1_dest_3                      24.56                NOT USED  
163      F_5                                      H_Piacenza_1_origin_6                    24.56                NOT USED  
164      F_5                                      F_11                                     50.55                NOT USED  
165      F_5                                      H_Parma_3_dest_8                         42.12                NOT USED  
166      F_5                                      H_Piacenza_1_dest_9                      24.56                NOT USED  
167      HUB_3                                    H_Milano_2_origin_10                     130.67               NOT USED  
169      HUB_3                                    H_Pavia_1_origin_8                       46.64                NOT USED  
170      HUB_3                                    H_Bergamo_2_origin_3                     174.77               NOT USED  
171      HUB_3                                    H_Pavia_9_origin_2                       81.42                NOT USED  
172      HUB_3                                    H_Bergamo_4_origin_9                     172.21               NOT USED  
173      HUB_3                                    H_Pavia_5_origin_1                       51.77                NOT USED  
174      HUB_3                                    H_Pavia_10_origin_7                      80.35                NOT USED  
175      HUB_3                                    H_Piacenza_2_origin_4                    58.65                NOT USED  
176      HUB_3                                    H_Piacenza_1_origin_6                    56.73                NOT USED  
177      HUB_3                                    H_Cremona_1_origin_5                     106.97               NOT USED  
178      HUB_3                                    F_11                                     46.43                NOT USED  
179      H_Cremona_1_origin_5                     F_19                                     16.94                NOT USED  
180      H_Cremona_1_origin_5                     F_25                                     47.78                NOT USED  
181      H_Cremona_1_origin_5                     F_18                                     41.43                NOT USED  
183      F_11                                     F_19                                     50.49                NOT USED  
184      F_11                                     F_10                                     29.22                NOT USED  
186      F_11                                     F_18                                     41.22                NOT USED  
187      F_11                                     F_17                                     50.49                NOT USED  
189      F_11                                     H_Piacenza_2_origin_4                    14.55                NOT USED  
190      F_11                                     H_Piacenza_1_origin_6                    28.38                NOT USED  
191      F_11                                     F_5                                      50.55                NOT USED  
192      F_11                                     HUB_3                                    46.43                NOT USED  
193      F_11                                     H_Piacenza_1_dest_9                      28.38                NOT USED  
194      F_23                                     H_Milano_2_origin_10                     37.28                NOT USED  
195      F_23                                     F_31                                     50.36                NOT USED  
197      F_23                                     H_Pavia_1_origin_8                       49.10                NOT USED  
198      F_23                                     H_Pavia_9_origin_2                       26.60                NOT USED  
199      F_23                                     HUB_2                                    29.74                NOT USED  
200      F_23                                     H_Pavia_5_origin_1                       42.81                NOT USED  
201      F_23                                     H_Pavia_10_origin_7                      28.04                NOT USED  
202      F_23                                     F_22                                     29.00                NOT USED  
203      F_23                                     F_17                                     50.42                NOT USED  
204      F_23                                     H_Pavia_5_dest_2                         42.81                NOT USED  
205      F_23                                     H_Milano_1_dest_7                        43.28                NOT USED  
206      F_32                                     F_31                                     28.89                NOT USED  
208      F_32                                     H_Bergamo_2_origin_3                     37.11                NOT USED  
209      F_32                                     HUB_2                                    46.89                NOT USED  
211      F_32                                     H_Bergamo_2_dest_10                      37.11                NOT USED  
212      F_32                                     F_33                                     28.89                NOT USED  
213      F_32                                     F_26                                     50.36                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
