NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
188      HUB_2                                    H_Pavia_9_origin_13                      55.61                NOT USED  
189      HUB_2                                    H_Milano_2_dest_14                       29.86                NOT USED  
190      HUB_2                                    F_30                                     19.71                NOT USED  
191      HUB_2                                    H_Bergamo_2_origin_19                    62.28                NOT USED  
192      HUB_2                                    H_Milano_2_dest_18                       29.86                NOT USED  
193      HUB_2                                    H_Milano_2_dest_12                       29.86                NOT USED  
194      HUB_2                                    H_Parma_1_origin_14                      170.07               NOT USED  
195      HUB_2                                    F_22                                     49.92                NOT USED  
196      HUB_2                                    H_Bergamo_3_origin_2                     78.08                NOT USED  
197      HUB_2                                    H_Cremona_2_origin_5                     68.03                NOT USED  
198      HUB_2                                    H_Bergamo_3_origin_1                     78.08                NOT USED  
199      HUB_2                                    H_Cremona_2_origin_4                     68.03                NOT USED  
200      HUB_2                                    H_Piacenza_1_origin_17                   146.25               NOT USED  
201      HUB_2                                    H_Milano_1_origin_18                     32.51                NOT USED  
203      HUB_2                                    H_Milano_3_origin_6                      33.59                NOT USED  
204      HUB_2                                    H_Bergamo_1_origin_3                     62.40                NOT USED  
206      HUB_2                                    F_32                                     46.89                NOT USED  
207      HUB_2                                    H_Pavia_10_origin_15                     57.13                NOT USED  
208      HUB_2                                    H_Pavia_5_origin_9                       69.70                NOT USED  
209      HUB_2                                    H_Pavia_9_origin_20                      55.61                NOT USED  
210      F_18                                     F_19                                     29.11                NOT USED  
211      F_18                                     F_10                                     50.49                NOT USED  
215      F_18                                     H_Cremona_2_dest_20                      44.92                NOT USED  
216      F_18                                     H_Cremona_1_dest_2                       41.43                NOT USED  
217      F_18                                     F_26                                     50.42                NOT USED  
218      F_18                                     F_17                                     29.11                NOT USED  
220      F_18                                     H_Cremona_2_origin_5                     44.92                NOT USED  
221      F_18                                     F_11                                     41.22                NOT USED  
222      F_18                                     H_Cremona_2_origin_4                     44.92                NOT USED  
223      F_18                                     H_Cremona_1_dest_16                      41.43                NOT USED  
224      F_18                                     H_Cremona_1_dest_7                       41.43                NOT USED  
225      F_18                                     H_Cremona_2_dest_8                       44.92                NOT USED  
226      F_30                                     H_Milano_2_origin_10                     17.39                NOT USED  
227      F_30                                     F_31                                     28.89                NOT USED  
228      F_30                                     F_24                                     50.36                NOT USED  
229      F_30                                     HUB_2                                    19.71                NOT USED  
230      F_30                                     H_Milano_2_dest_14                       17.39                NOT USED  
231      F_30                                     H_Milano_2_dest_18                       17.39                NOT USED  
232      F_30                                     H_Milano_2_dest_12                       17.39                NOT USED  
233      F_30                                     F_22                                     50.36                NOT USED  
234      F_30                                     H_Milano_1_origin_18                     16.38                NOT USED  
235      F_30                                     F_23                                     41.22                NOT USED  
236      F_30                                     H_Milano_3_origin_6                      20.38                NOT USED  
238      F_30                                     H_Milano_3_origin_11                     20.38                NOT USED  
