NODES: 40
ARCS: 267

NODE
Idn                                      x               y               Type           
265      H_Parma_1_origin_10                      F_5                                      24.69                NOT USED  
266      H_Parma_1_origin_10                      H_Piacenza_1_dest_8                      42.59                NOT USED  
267      H_Parma_1_origin_10                      F_13                                     31.82                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
