NODES: 49
ARCS: 370

NODE
Idn                                      x               y               Type           
205      F_22                                     F_30                                     50.36                NOT USED  
206      F_22                                     H_Milano_2_dest_12                       36.27                NOT USED  
207      F_22                                     H_Milano_3_origin_13                     36.04                NOT USED  
208      F_22                                     F_23                                     29.00                NOT USED  
209      F_22                                     H_Milano_1_dest_7                        41.99                NOT USED  
211      F_22                                     H_Milano_1_dest_8                        41.99                NOT USED  
212      F_22                                     H_Pavia_9_origin_1                       21.42                NOT USED  
213      F_17                                     F_16                                     29.11                NOT USED  
214      F_17                                     H_Pavia_5_origin_10                      24.44                NOT USED  
215      F_17                                     F_25                                     50.42                NOT USED  
216      F_17                                     F_24                                     41.22                NOT USED  
217      F_17                                     H_Pavia_5_dest_4                         24.44                NOT USED  
218      F_17                                     F_18                                     29.11                NOT USED  
219      F_17                                     H_Pavia_1_dest_13                        30.74                NOT USED  
220      F_17                                     H_Piacenza_2_origin_9                    48.55                NOT USED  
224      F_17                                     H_Pavia_1_origin_4                       30.74                NOT USED  
225      F_39                                     H_Bergamo_3_origin_3                     15.80                NOT USED  
226      F_39                                     H_Bergamo_3_dest_5                       15.80                NOT USED  
228      F_39                                     F_31                                     50.30                NOT USED  
229      F_39                                     H_Bergamo_2_origin_5                     9.78                 NOT USED  
231      F_39                                     H_Bergamo_2_dest_15                      9.78                 NOT USED  
232      F_39                                     H_Bergamo_3_origin_6                     15.80                NOT USED  
233      F_39                                     H_Bergamo_1_dest_6                       9.00                 NOT USED  
234      F_39                                     H_Bergamo_1_origin_12                    9.00                 NOT USED  
235      F_39                                     F_32                                     41.22                NOT USED  
236      H_Cremona_1_origin_2                     F_19                                     16.94                NOT USED  
237      H_Cremona_1_origin_2                     H_Cremona_2_origin_15                    34.63                NOT USED  
238      H_Cremona_1_origin_2                     F_25                                     47.78                NOT USED  
240      H_Cremona_1_origin_2                     F_26                                     29.32                NOT USED  
241      H_Cremona_1_origin_2                     H_Cremona_2_dest_14                      34.63                NOT USED  
242      H_Cremona_1_origin_2                     HUB_1                                    22.87                NOT USED  
243      H_Piacenza_2_origin_9                    F_19                                     35.98                NOT USED  
244      H_Piacenza_2_origin_9                    F_12                                     23.05                NOT USED  
