NODES: 31
ARCS: 169

NODE
Idn                                      x               y               Type           
93       H_Cremona_2_origin_9                     F_19                                     42.61                NOT USED  
94       H_Cremona_2_origin_9                     F_25                                     17.96                NOT USED  
96       H_Cremona_2_origin_9                     H_Cremona_1_dest_1                       34.63                NOT USED  
97       H_Cremona_2_origin_9                     F_26                                     11.04                NOT USED  
99       HUB_1                                    H_Parma_2_dest_2                         51.05                NOT USED  
100      HUB_1                                    H_Bergamo_1_origin_8                     128.32               NOT USED  
101      HUB_1                                    H_Cremona_1_dest_1                       22.87                NOT USED  
102      HUB_1                                    H_Piacenza_2_origin_2                    64.34                NOT USED  
103      HUB_1                                    H_Pavia_8_origin_10                      140.20               NOT USED  
104      HUB_1                                    H_Pavia_8_origin_5                       140.20               NOT USED  
106      HUB_1                                    H_Cremona_2_origin_9                     54.56                NOT USED  
109      HUB_1                                    H_Parma_2_dest_5                         51.05                NOT USED  
110      HUB_1                                    H_Milano_1_origin_4                      154.05               NOT USED  
111      HUB_1                                    H_Milano_2_origin_6                      150.63               NOT USED  
112      HUB_1                                    H_Milano_2_origin_1                      150.63               NOT USED  
113      H_Parma_2_origin_7                       F_19                                     45.01                NOT USED  
114      H_Parma_2_origin_7                       H_Parma_2_dest_2                         0.00                 NOT USED  
115      H_Parma_2_origin_7                       H_Piacenza_2_origin_2                    39.70                NOT USED  
116      H_Parma_2_origin_7                       HUB_1                                    51.05                NOT USED  
118      H_Parma_2_origin_7                       H_Parma_2_origin_3                       0.00                 NOT USED  
119      H_Parma_2_origin_7                       F_11                                     47.18                NOT USED  
120      H_Parma_2_origin_7                       H_Parma_2_dest_5                         0.00                 NOT USED  
121      H_Parma_2_origin_7                       H_Parma_3_dest_3                         34.21                NOT USED  
122      H_Parma_2_origin_3                       F_19                                     45.01                NOT USED  
123      H_Parma_2_origin_3                       H_Parma_2_dest_2                         0.00                 NOT USED  
124      H_Parma_2_origin_3                       H_Piacenza_2_origin_2                    39.70                NOT USED  
125      H_Parma_2_origin_3                       HUB_1                                    51.05                NOT USED  
126      H_Parma_2_origin_3                       H_Parma_2_origin_7                       0.00                 NOT USED  
127      H_Parma_2_origin_3                       H_Piacenza_2_dest_7                      39.70                NOT USED  
128      H_Parma_2_origin_3                       F_11                                     47.18                NOT USED  
129      H_Parma_2_origin_3                       H_Parma_2_dest_5                         0.00                 NOT USED  
131      F_11                                     F_19                                     50.49                NOT USED  
132      F_11                                     H_Parma_2_dest_2                         47.18                NOT USED  
133      F_11                                     H_Piacenza_2_origin_2                    14.55                NOT USED  
134      F_11                                     F_17                                     50.49                NOT USED  
135      F_11                                     H_Parma_2_origin_7                       47.18                NOT USED  
136      F_11                                     H_Piacenza_2_dest_7                      14.55                NOT USED  
137      F_11                                     H_Parma_2_origin_3                       47.18                NOT USED  
140      H_Milano_1_origin_4                      HUB_2                                    32.51                NOT USED  
141      H_Milano_1_origin_4                      H_Milano_1_dest_6                        0.00                 NOT USED  
142      H_Milano_1_origin_4                      H_Milano_2_origin_6                      6.31                 NOT USED  
143      H_Milano_1_origin_4                      F_23                                     43.28                NOT USED  
144      H_Milano_1_origin_4                      H_Milano_2_origin_1                      6.31                 NOT USED  
145      H_Milano_2_origin_6                      F_31                                     45.23                NOT USED  
146      H_Milano_2_origin_6                      HUB_2                                    29.86                NOT USED  
148      H_Milano_2_origin_6                      H_Milano_1_origin_4                      6.31                 NOT USED  
149      H_Milano_2_origin_6                      F_23                                     37.28                NOT USED  
150      H_Milano_2_origin_6                      H_Milano_2_origin_1                      0.00                 NOT USED  
151      F_23                                     F_16                                     41.22                NOT USED  
152      F_23                                     F_31                                     50.36                NOT USED  
153      F_23                                     F_24                                     29.00                NOT USED  
154      F_23                                     HUB_2                                    29.74                NOT USED  
156      F_23                                     H_Pavia_8_origin_10                      26.99                NOT USED  
158      F_23                                     F_17                                     50.42                NOT USED  
159      F_23                                     H_Milano_1_dest_6                        43.28                NOT USED  
160      F_23                                     H_Pavia_5_dest_10                        42.81                NOT USED  
161      F_23                                     H_Milano_1_origin_4                      43.28                NOT USED  
162      F_23                                     H_Milano_2_origin_6                      37.28                NOT USED  
163      F_23                                     H_Milano_2_origin_1                      37.28                NOT USED  
165      H_Milano_2_origin_1                      HUB_2                                    29.86                NOT USED  
166      H_Milano_2_origin_1                      H_Milano_1_dest_6                        6.31                 NOT USED  
167      H_Milano_2_origin_1                      H_Milano_1_origin_4                      6.31                 NOT USED  
168      H_Milano_2_origin_1                      H_Milano_2_origin_6                      0.00                 NOT USED  
169      H_Milano_2_origin_1                      F_23                                     37.28                NOT USED  

LEGENDA
Idn: id del nodo
Idn_o: id del nodo origine dell'arco
Idn_d: id del nodo destinazione dell'arco
Ida: id arco
x: coordinata geografica latitudine
y: coordinata geografica longitudine
Type: nodo HUB, H_ORIGIN (Ospedale di origine), H_DESTINATION (Ospedale di destinazione), FACILITY
Avg_ttime[min.]: tempo medio di viaggio del drone sull'arco, espresso in minuti
Label: USED se l'arco è utilizzato nella soluzione ottima; NOT USED, viceversa.
