NODES: 49
ARCS: 366

NODE
Idn                                      x               y               Type           
152      F_33                                     H_Bergamo_1_dest_5                       49.29                NOT USED  
154      F_33                                     F_39                                     50.30                NOT USED  
155      F_33                                     H_Bergamo_1_dest_4                       49.29                NOT USED  
156      F_33                                     H_Cremona_2_origin_4                     42.72                NOT USED  
157      F_33                                     F_32                                     28.89                NOT USED  
159      F_33                                     H_Bergamo_1_origin_1                     49.29                NOT USED  
161      F_26                                     F_18                                     50.42                NOT USED  
162      F_26                                     F_20                                     50.42                NOT USED  
165      F_26                                     HUB_1                                    46.36                NOT USED  
166      F_26                                     H_Cremona_2_origin_4                     11.04                NOT USED  
167      F_26                                     F_32                                     50.36                NOT USED  
168      F_22                                     F_16                                     50.42                NOT USED  
169      F_22                                     H_Milano_3_origin_14                     36.04                NOT USED  
170      F_22                                     HUB_2                                    49.92                NOT USED  
171      F_22                                     H_Pavia_8_dest_12                        20.20                NOT USED  
173      F_22                                     H_Pavia_8_dest_8                         20.20                NOT USED  
174      F_22                                     H_Pavia_10_dest_7                        22.43                NOT USED  
175      F_22                                     H_Milano_2_origin_5                      36.27                NOT USED  
176      F_22                                     H_Milano_2_origin_3                      36.27                NOT USED  
177      F_22                                     F_23                                     29.00                NOT USED  
178      F_22                                     H_Milano_1_dest_3                        41.99                NOT USED  
179      F_22                                     H_Milano_2_dest_2                        36.27                NOT USED  
180      F_22                                     H_Pavia_8_origin_6                       20.20                NOT USED  
182      F_17                                     F_10                                     41.22                NOT USED  
183      F_17                                     H_Piacenza_2_origin_7                    48.55                NOT USED  
184      F_17                                     F_18                                     29.11                NOT USED  
186      F_17                                     F_23                                     50.42                NOT USED  
187      F_17                                     H_Pavia_1_dest_10                        30.74                NOT USED  
188      F_39                                     H_Bergamo_1_dest_5                       9.00                 NOT USED  
189      F_39                                     F_31                                     50.30                NOT USED  
190      F_39                                     H_Bergamo_2_origin_8                     9.78                 NOT USED  
192      F_39                                     H_Bergamo_1_dest_4                       9.00                 NOT USED  
193      F_39                                     H_Bergamo_3_origin_9                     15.80                NOT USED  
194      F_39                                     H_Bergamo_2_origin_2                     9.78                 NOT USED  
195      F_39                                     F_38                                     28.77                NOT USED  
196      F_39                                     F_32                                     41.22                NOT USED  
197      F_39                                     H_Bergamo_4_dest_13                      25.97                NOT USED  
198      F_39                                     H_Bergamo_1_origin_1                     9.00                 NOT USED  
200      H_Parma_3_origin_12                      H_Parma_1_dest_1                         17.57                NOT USED  
201      H_Parma_3_origin_12                      H_Parma_2_origin_10                      34.21                NOT USED  
202      H_Parma_3_origin_12                      H_Parma_3_dest_11                        0.00                 NOT USED  
203      H_Parma_3_origin_12                      F_5                                      42.12                NOT USED  
204      H_Parma_3_origin_12                      H_Parma_3_dest_15                        0.00                 NOT USED  
205      H_Parma_3_origin_12                      H_Parma_1_origin_13                      17.57                NOT USED  
206      H_Parma_3_origin_12                      H_Parma_2_dest_14                        34.21                NOT USED  
208      H_Milano_2_origin_5                      H_Milano_3_origin_14                     3.73                 NOT USED  
209      H_Milano_2_origin_5                      HUB_2                                    29.86                NOT USED  
210      H_Milano_2_origin_5                      H_Milano_2_dest_6                        0.00                 NOT USED  
211      H_Milano_2_origin_5                      F_22                                     36.27                NOT USED  
212      H_Milano_2_origin_5                      H_Milano_2_origin_3                      0.00                 NOT USED  
213      H_Milano_2_origin_5                      F_23                                     37.28                NOT USED  
214      H_Milano_2_origin_5                      H_Milano_1_dest_3                        6.31                 NOT USED  
215      H_Milano_2_origin_5                      H_Milano_2_dest_2                        0.00                 NOT USED  
217      HUB_1                                    H_Bergamo_2_origin_8                     130.73               NOT USED  
219      HUB_1                                    H_Milano_3_origin_14                     154.29               NOT USED  
220      HUB_1                                    H_Piacenza_2_origin_7                    64.34                NOT USED  
221      HUB_1                                    H_Piacenza_1_origin_11                   91.86                NOT USED  
223      HUB_1                                    F_26                                     46.36                NOT USED  
224      HUB_1                                    H_Parma_3_origin_12                      75.98                NOT USED  
225      HUB_1                                    H_Milano_2_origin_5                      150.63               NOT USED  
226      HUB_1                                    H_Cremona_1_dest_9                       22.87                NOT USED  
227      HUB_1                                    H_Milano_2_origin_3                      150.63               NOT USED  
228      HUB_1                                    H_Bergamo_3_origin_9                     146.69               NOT USED  
229      HUB_1                                    H_Bergamo_2_origin_2                     130.73               NOT USED  
230      HUB_1                                    H_Cremona_2_origin_4                     54.56                NOT USED  
231      HUB_1                                    H_Piacenza_1_origin_15                   91.86                NOT USED  
232      HUB_1                                    H_Parma_1_origin_13                      80.63                NOT USED  
233      HUB_1                                    H_Parma_2_dest_14                        51.05                NOT USED  
234      HUB_1                                    H_Bergamo_1_origin_1                     128.32               NOT USED  
235      HUB_1                                    H_Pavia_8_origin_6                       140.20               NOT USED  
236      F_5                                      F_12                                     41.22                NOT USED  
237      F_5                                      H_Parma_1_dest_1                         24.69                NOT USED  
238      F_5                                      H_Parma_2_origin_10                      44.90                NOT USED  
239      F_5                                      H_Piacenza_1_origin_11                   24.56                NOT USED  
240      F_5                                      H_Parma_3_origin_12                      42.12                NOT USED  
242      F_5                                      F_11                                     50.55                NOT USED  
244      F_5                                      H_Piacenza_1_origin_15                   24.56                NOT USED  
245      F_5                                      H_Parma_1_origin_13                      24.69                NOT USED  
246      F_5                                      H_Parma_2_dest_14                        44.90                NOT USED  
247      H_Milano_2_origin_3                      F_31                                     45.23                NOT USED  
248      H_Milano_2_origin_3                      H_Milano_3_origin_14                     3.73                 NOT USED  
249      H_Milano_2_origin_3                      HUB_2                                    29.86                NOT USED  
250      H_Milano_2_origin_3                      H_Milano_2_dest_6                        0.00                 NOT USED  
251      H_Milano_2_origin_3                      F_22                                     36.27                NOT USED  
252      H_Milano_2_origin_3                      H_Milano_2_origin_5                      0.00                 NOT USED  
253      H_Milano_2_origin_3                      F_23                                     37.28                NOT USED  
255      H_Milano_2_origin_3                      H_Milano_2_dest_2                        0.00                 NOT USED  
256      H_Bergamo_3_origin_9                     H_Bergamo_1_dest_5                       20.08                NOT USED  
257      H_Bergamo_3_origin_9                     H_Bergamo_2_origin_8                     18.48                NOT USED  
259      H_Bergamo_3_origin_9                     H_Bergamo_1_dest_4                       20.08                NOT USED  
260      H_Bergamo_3_origin_9                     H_Bergamo_2_origin_2                     18.48                NOT USED  
261      H_Bergamo_3_origin_9                     F_38                                     24.44                NOT USED  
262      H_Bergamo_3_origin_9                     H_Bergamo_4_dest_13                      41.24                NOT USED  
263      H_Bergamo_3_origin_9                     H_Bergamo_1_origin_1                     20.08                NOT USED  
264      F_11                                     F_19                                     50.49                NOT USED  
266      F_11                                     F_12                                     29.22                NOT USED  
267      F_11                                     H_Parma_2_origin_10                      47.18                NOT USED  
268      F_11                                     H_Piacenza_2_origin_7                    14.55                NOT USED  
269      F_11                                     F_18                                     41.22                NOT USED  
270      F_11                                     H_Piacenza_1_origin_11                   28.38                NOT USED  
271      F_11                                     F_17                                     50.49                NOT USED  
