NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
45       F_12                                     F_20                                     50.49                NOT USED  
47       F_12                                     H_Parma_2_origin_12                      17.96                NOT USED  
48       F_12                                     F_13                                     29.22                NOT USED  
49       F_12                                     F_11                                     29.22                NOT USED  
50       F_12                                     H_Parma_3_dest_8                         47.65                NOT USED  
51       F_12                                     H_Piacenza_1_origin_15                   33.32                NOT USED  
55       F_19                                     H_Cremona_1_dest_10                      16.94                NOT USED  
56       F_19                                     F_25                                     50.42                NOT USED  
57       F_19                                     H_Cremona_2_origin_1                     42.61                NOT USED  
58       F_19                                     F_18                                     29.11                NOT USED  
59       F_19                                     F_20                                     29.11                NOT USED  
61       F_19                                     H_Cremona_2_dest_4                       42.61                NOT USED  
62       F_19                                     H_Parma_2_origin_12                      45.01                NOT USED  
63       F_19                                     F_13                                     50.49                NOT USED  
64       F_19                                     F_11                                     50.49                NOT USED  
65       F_19                                     H_Cremona_1_origin_6                     16.94                NOT USED  
66       F_19                                     H_Cremona_1_origin_7                     16.94                NOT USED  
67       H_Bergamo_4_origin_11                    H_Bergamo_3_dest_1                       41.24                NOT USED  
68       H_Bergamo_4_origin_11                    H_Bergamo_1_origin_8                     28.06                NOT USED  
70       H_Bergamo_4_origin_11                    F_39                                     25.97                NOT USED  
71       H_Bergamo_4_origin_11                    H_Bergamo_4_dest_14                      0.00                 NOT USED  
72       H_Bergamo_4_origin_11                    H_Bergamo_2_dest_12                      30.63                NOT USED  
73       H_Bergamo_4_origin_11                    H_Bergamo_2_origin_4                     30.63                NOT USED  
74       H_Bergamo_4_origin_11                    H_Bergamo_3_dest_6                       41.24                NOT USED  
75       H_Bergamo_4_origin_11                    H_Bergamo_3_origin_10                    41.24                NOT USED  
76       H_Bergamo_4_origin_11                    F_32                                     31.81                NOT USED  
77       F_31                                     F_25                                     50.36                NOT USED  
78       F_31                                     F_24                                     41.22                NOT USED  
79       F_31                                     H_Bergamo_1_origin_8                     41.41                NOT USED  
80       F_31                                     HUB_2                                    21.41                NOT USED  
81       F_31                                     F_39                                     50.30                NOT USED  
83       F_31                                     H_Bergamo_2_dest_12                      41.54                NOT USED  
85       F_31                                     H_Milano_1_dest_15                       45.24                NOT USED  
86       F_31                                     F_23                                     50.36                NOT USED  
88       F_25                                     F_19                                     50.42                NOT USED  
90       F_25                                     H_Cremona_1_dest_10                      47.78                NOT USED  
91       F_25                                     F_24                                     29.00                NOT USED  
92       F_25                                     H_Cremona_2_origin_1                     17.96                NOT USED  
93       F_25                                     F_18                                     41.22                NOT USED  
94       F_25                                     F_33                                     50.36                NOT USED  
95       F_25                                     F_26                                     29.00                NOT USED  
96       F_25                                     F_17                                     50.42                NOT USED  
97       F_25                                     H_Cremona_2_dest_4                       17.96                NOT USED  
98       F_25                                     F_32                                     41.22                NOT USED  
99       F_25                                     H_Cremona_1_origin_6                     47.78                NOT USED  
100      F_25                                     H_Cremona_1_origin_7                     47.78                NOT USED  
101      F_24                                     F_16                                     50.42                NOT USED  
102      F_24                                     H_Pavia_9_dest_9                         51.39                NOT USED  
103      F_24                                     F_31                                     41.22                NOT USED  
104      F_24                                     F_25                                     29.00                NOT USED  
106      F_24                                     HUB_2                                    30.90                NOT USED  
107      F_24                                     F_18                                     50.42                NOT USED  
108      F_24                                     F_17                                     41.22                NOT USED  
109      F_24                                     H_Cremona_2_dest_4                       46.96                NOT USED  
110      F_24                                     H_Pavia_9_dest_5                         51.39                NOT USED  
111      F_24                                     F_23                                     29.00                NOT USED  
112      F_24                                     F_32                                     50.36                NOT USED  
114      H_Piacenza_1_origin_9                    F_12                                     33.32                NOT USED  
