NODES: 57
ARCS: 466

NODE
Idn                                      x               y               Type           
268      HUB_1                                    H_Bergamo_1_origin_13                    128.32               NOT USED  
269      HUB_1                                    F_26                                     46.36                NOT USED  
270      HUB_1                                    H_Parma_3_origin_18                      75.98                NOT USED  
271      HUB_1                                    H_Parma_2_dest_1                         51.05                NOT USED  
272      HUB_1                                    H_Cremona_1_dest_13                      22.87                NOT USED  
273      HUB_1                                    H_Cremona_2_origin_9                     54.56                NOT USED  
274      HUB_1                                    H_Milano_2_origin_4                      150.63               NOT USED  
275      HUB_1                                    H_Cremona_2_origin_3                     54.56                NOT USED  
276      HUB_1                                    H_Milano_1_origin_19                     154.05               NOT USED  
277      HUB_1                                    H_Piacenza_1_origin_14                   91.86                NOT USED  
278      HUB_1                                    H_Pavia_1_origin_12                      121.06               NOT USED  
279      HUB_1                                    H_Milano_2_origin_16                     150.63               NOT USED  
280      HUB_1                                    H_Parma_2_dest_14                        51.05                NOT USED  
281      HUB_1                                    H_Parma_2_dest_16                        51.05                NOT USED  
282      HUB_1                                    H_Bergamo_2_origin_6                     130.73               NOT USED  
283      HUB_1                                    H_Pavia_5_origin_15                      115.07               NOT USED  
284      HUB_1                                    H_Cremona_1_dest_7                       22.87                NOT USED  
286      HUB_1                                    H_Bergamo_4_origin_8                     107.43               NOT USED  
287      HUB_1                                    H_Milano_1_origin_20                     154.05               NOT USED  
288      HUB_1                                    H_Pavia_8_origin_1                       140.20               NOT USED  
289      HUB_1                                    H_Bergamo_2_origin_11                    130.73               NOT USED  
290      H_Milano_1_origin_19                     H_Milano_2_origin_10                     6.31                 NOT USED  
291      H_Milano_1_origin_19                     F_31                                     45.24                NOT USED  
293      H_Milano_1_origin_19                     HUB_2                                    32.51                NOT USED  
294      H_Milano_1_origin_19                     F_30                                     16.38                NOT USED  
295      H_Milano_1_origin_19                     H_Milano_1_dest_12                       0.00                 NOT USED  
296      H_Milano_1_origin_19                     H_Milano_3_dest_20                       6.10                 NOT USED  
297      H_Milano_1_origin_19                     H_Milano_2_origin_4                      6.31                 NOT USED  
298      H_Milano_1_origin_19                     F_23                                     43.28                NOT USED  
299      H_Milano_1_origin_19                     H_Milano_2_origin_16                     6.31                 NOT USED  
300      H_Milano_1_origin_19                     H_Milano_1_origin_20                     0.00                 NOT USED  
301      H_Piacenza_1_origin_14                   F_12                                     33.32                NOT USED  
302      H_Piacenza_1_origin_14                   H_Parma_2_origin_2                       46.29                NOT USED  
303      H_Piacenza_1_origin_14                   H_Parma_1_dest_11                        42.59                NOT USED  
304      H_Piacenza_1_origin_14                   H_Parma_2_dest_1                         46.29                NOT USED  
305      H_Piacenza_1_origin_14                   H_Piacenza_2_dest_10                     38.10                NOT USED  
306      H_Piacenza_1_origin_14                   H_Parma_1_dest_18                        42.59                NOT USED  
307      H_Piacenza_1_origin_14                   F_11                                     28.38                NOT USED  
309      H_Piacenza_1_origin_14                   H_Parma_2_dest_16                        46.29                NOT USED  
310      F_11                                     F_19                                     50.49                NOT USED  
311      F_11                                     F_12                                     29.22                NOT USED  
312      F_11                                     H_Parma_2_origin_2                       47.18                NOT USED  
313      F_11                                     F_18                                     41.22                NOT USED  
314      F_11                                     F_17                                     50.49                NOT USED  
316      F_11                                     H_Piacenza_2_dest_10                     14.55                NOT USED  
317      F_11                                     H_Piacenza_1_origin_14                   28.38                NOT USED  
318      F_11                                     H_Parma_2_dest_14                        47.18                NOT USED  
320      F_38                                     F_31                                     41.22                NOT USED  
321      F_38                                     H_Bergamo_3_origin_5                     24.44                NOT USED  
322      F_38                                     H_Bergamo_2_dest_2                       21.03                NOT USED  
323      F_38                                     H_Bergamo_1_origin_13                    23.52                NOT USED  
325      F_38                                     H_Bergamo_3_dest_3                       24.44                NOT USED  
326      F_38                                     F_39                                     28.77                NOT USED  
327      F_38                                     F_32                                     50.30                NOT USED  
328      F_38                                     H_Bergamo_2_origin_6                     21.03                NOT USED  
329      F_38                                     H_Bergamo_3_dest_8                       24.44                NOT USED  
330      F_38                                     H_Bergamo_2_origin_11                    21.03                NOT USED  
331      F_23                                     F_16                                     41.22                NOT USED  
332      F_23                                     H_Milano_2_origin_10                     37.28                NOT USED  
333      F_23                                     H_Pavia_1_dest_15                        49.10                NOT USED  
334      F_23                                     F_31                                     50.36                NOT USED  
335      F_23                                     H_Milano_2_dest_19                       37.28                NOT USED  
337      F_23                                     F_24                                     29.00                NOT USED  
338      F_23                                     H_Pavia_5_dest_9                         42.81                NOT USED  
