NODES: 47
ARCS: 365

NODE
Idn                                      x               y               Type           
74       H_Piacenza_2_origin_3                    H_Parma_2_origin_14                      39.70                NOT USED  
75       H_Piacenza_2_origin_3                    H_Piacenza_2_origin_4                    0.00                 NOT USED  
76       H_Piacenza_2_origin_3                    H_Parma_2_dest_4                         39.70                NOT USED  
77       H_Piacenza_2_origin_3                    H_Piacenza_1_dest_6                      38.10                NOT USED  
78       H_Piacenza_2_origin_3                    F_13                                     50.56                NOT USED  
79       H_Piacenza_2_origin_3                    F_11                                     14.55                NOT USED  
80       H_Piacenza_2_origin_3                    H_Parma_2_dest_5                         39.70                NOT USED  
82       H_Parma_1_origin_9                       H_Parma_1_dest_1                         0.00                 NOT USED  
83       H_Parma_1_origin_9                       H_Parma_2_origin_10                      31.34                NOT USED  
84       H_Parma_1_origin_9                       H_Parma_1_origin_7                       0.00                 NOT USED  
85       H_Parma_1_origin_9                       H_Parma_2_dest_8                         31.34                NOT USED  
86       H_Parma_1_origin_9                       H_Parma_3_dest_2                         17.57                NOT USED  
87       H_Parma_1_origin_9                       H_Parma_3_origin_12                      17.57                NOT USED  
88       H_Parma_1_origin_9                       H_Parma_2_origin_14                      31.34                NOT USED  
89       H_Parma_1_origin_9                       H_Parma_2_dest_4                         31.34                NOT USED  
90       H_Parma_1_origin_9                       H_Piacenza_1_dest_6                      42.59                NOT USED  
91       H_Parma_1_origin_9                       F_13                                     31.82                NOT USED  
92       H_Parma_1_origin_9                       H_Parma_2_dest_5                         31.34                NOT USED  
93       H_Parma_1_origin_9                       H_Parma_3_origin_8                       17.57                NOT USED  
94       F_24                                     H_Cremona_2_origin_15                    46.96                NOT USED  
95       F_24                                     H_Cremona_2_origin_1                     46.96                NOT USED  
96       F_24                                     HUB_2                                    30.90                NOT USED  
98       F_24                                     F_30                                     50.36                NOT USED  
99       F_24                                     F_17                                     41.22                NOT USED  
101      F_24                                     F_32                                     50.36                NOT USED  
102      F_24                                     H_Pavia_5_dest_7                         49.03                NOT USED  
103      H_Bergamo_4_origin_6                     H_Bergamo_3_dest_9                       41.24                NOT USED  
104      H_Bergamo_4_origin_6                     H_Bergamo_2_dest_10                      30.63                NOT USED  
106      H_Bergamo_4_origin_6                     H_Bergamo_3_dest_13                      41.24                NOT USED  
107      H_Bergamo_4_origin_6                     F_39                                     25.97                NOT USED  
108      H_Bergamo_4_origin_6                     F_32                                     31.81                NOT USED  
110      H_Parma_2_origin_10                      F_12                                     17.96                NOT USED  
111      H_Parma_2_origin_10                      H_Parma_1_dest_1                         31.34                NOT USED  
112      H_Parma_2_origin_10                      H_Piacenza_2_origin_3                    39.70                NOT USED  
113      H_Parma_2_origin_10                      H_Parma_1_origin_9                       31.34                NOT USED  
114      H_Parma_2_origin_10                      H_Parma_1_origin_7                       31.34                NOT USED  
115      H_Parma_2_origin_10                      H_Parma_2_dest_8                         0.00                 NOT USED  
116      H_Parma_2_origin_10                      H_Parma_3_dest_2                         34.21                NOT USED  
117      H_Parma_2_origin_10                      H_Parma_3_origin_12                      34.21                NOT USED  
118      H_Parma_2_origin_10                      H_Parma_2_origin_14                      0.00                 NOT USED  
119      H_Parma_2_origin_10                      H_Piacenza_2_origin_4                    39.70                NOT USED  
120      H_Parma_2_origin_10                      H_Parma_2_dest_4                         0.00                 NOT USED  
121      H_Parma_2_origin_10                      HUB_1                                    51.05                NOT USED  
122      H_Parma_2_origin_10                      H_Piacenza_1_dest_6                      46.29                NOT USED  
123      H_Parma_2_origin_10                      F_13                                     11.26                NOT USED  
124      H_Parma_2_origin_10                      F_11                                     47.18                NOT USED  
