NODES: 47
ARCS: 358

NODE
Idn                                      x               y               Type           
83       F_31                                     HUB_2                                    21.41                NOT USED  
84       F_31                                     H_Milano_3_dest_9                        48.65                NOT USED  
85       F_31                                     F_30                                     28.89                NOT USED  
88       F_31                                     F_32                                     28.89                NOT USED  
90       F_31                                     H_Milano_1_dest_8                        45.24                NOT USED  
91       F_25                                     F_19                                     50.42                NOT USED  
92       F_25                                     H_Cremona_2_origin_15                    17.96                NOT USED  
95       F_25                                     F_24                                     29.00                NOT USED  
96       F_25                                     H_Cremona_1_dest_12                      47.78                NOT USED  
97       F_25                                     F_18                                     41.22                NOT USED  
98       F_25                                     F_33                                     50.36                NOT USED  
99       F_25                                     F_26                                     29.00                NOT USED  
100      F_25                                     F_17                                     50.42                NOT USED  
101      F_25                                     H_Cremona_1_origin_3                     47.78                NOT USED  
102      F_25                                     H_Cremona_1_dest_15                      47.78                NOT USED  
103      F_25                                     F_32                                     41.22                NOT USED  
104      F_25                                     H_Cremona_1_dest_7                       47.78                NOT USED  
106      F_24                                     H_Cremona_2_origin_15                    46.96                NOT USED  
107      F_24                                     F_31                                     41.22                NOT USED  
108      F_24                                     F_25                                     29.00                NOT USED  
109      F_24                                     HUB_2                                    30.90                NOT USED  
112      F_24                                     F_17                                     41.22                NOT USED  
113      F_24                                     F_23                                     29.00                NOT USED  
114      F_24                                     F_32                                     50.36                NOT USED  
115      F_24                                     H_Pavia_9_origin_1                       51.39                NOT USED  
116      HUB_2                                    H_Milano_2_origin_10                     29.86                NOT USED  
117      HUB_2                                    H_Milano_1_origin_13                     32.51                NOT USED  
118      HUB_2                                    H_Cremona_2_origin_15                    68.03                NOT USED  
119      HUB_2                                    H_Parma_2_origin_2                       142.57               NOT USED  
120      HUB_2                                    F_31                                     21.41                NOT USED  
121      HUB_2                                    F_24                                     30.90                NOT USED  
122      HUB_2                                    H_Milano_3_dest_9                        33.59                NOT USED  
123      HUB_2                                    F_30                                     19.71                NOT USED  
124      HUB_2                                    H_Bergamo_4_origin_5                     75.60                NOT USED  
125      HUB_2                                    F_22                                     49.92                NOT USED  
126      HUB_2                                    H_Parma_3_origin_14                      176.78               NOT USED  
127      HUB_2                                    H_Pavia_1_origin_7                       76.98                NOT USED  
128      HUB_2                                    H_Bergamo_4_origin_4                     75.60                NOT USED  
129      HUB_2                                    H_Pavia_10_origin_11                     57.13                NOT USED  
130      HUB_2                                    H_Cremona_1_origin_3                     99.70                NOT USED  
132      HUB_2                                    H_Parma_1_origin_6                       170.07               NOT USED  
133      HUB_2                                    H_Milano_2_dest_3                        29.86                NOT USED  
134      HUB_2                                    H_Pavia_1_origin_12                      76.98                NOT USED  
136      HUB_2                                    H_Pavia_8_origin_9                       55.74                NOT USED  
137      HUB_2                                    H_Parma_3_origin_8                       176.78               NOT USED  
138      HUB_2                                    H_Milano_1_dest_8                        32.51                NOT USED  
139      HUB_2                                    H_Pavia_9_origin_1                       55.61                NOT USED  
140      F_18                                     F_19                                     29.11                NOT USED  
142      F_18                                     H_Cremona_2_origin_15                    44.92                NOT USED  
143      F_18                                     H_Cremona_1_dest_10                      41.43                NOT USED  
144      F_18                                     F_25                                     41.22                NOT USED  
146      F_18                                     H_Piacenza_2_dest_14                     31.25                NOT USED  
148      F_18                                     F_26                                     50.42                NOT USED  
149      F_18                                     F_17                                     29.11                NOT USED  
150      F_18                                     F_11                                     41.22                NOT USED  
151      F_18                                     H_Cremona_1_origin_3                     41.43                NOT USED  
152      F_18                                     H_Cremona_1_dest_15                      41.43                NOT USED  
154      F_30                                     H_Milano_2_origin_10                     17.39                NOT USED  
155      F_30                                     H_Milano_1_origin_13                     16.38                NOT USED  
156      F_30                                     F_31                                     28.89                NOT USED  
158      F_30                                     HUB_2                                    19.71                NOT USED  
159      F_30                                     H_Milano_3_dest_9                        20.38                NOT USED  
160      F_30                                     F_22                                     50.36                NOT USED  
161      F_30                                     F_23                                     41.22                NOT USED  
162      F_30                                     H_Milano_2_dest_3                        17.39                NOT USED  
164      H_Bergamo_4_origin_5                     H_Bergamo_4_dest_6                       0.00                 NOT USED  
165      H_Bergamo_4_origin_5                     F_33                                     26.20                NOT USED  
166      H_Bergamo_4_origin_5                     H_Bergamo_4_origin_4                     0.00                 NOT USED  
168      H_Bergamo_4_origin_5                     H_Bergamo_1_dest_1                       28.06                NOT USED  
169      F_33                                     H_Cremona_2_origin_15                    42.72                NOT USED  
170      F_33                                     F_25                                     50.36                NOT USED  
172      F_33                                     H_Bergamo_4_origin_5                     26.20                NOT USED  
173      F_33                                     F_26                                     41.22                NOT USED  
174      F_33                                     H_Bergamo_4_origin_4                     26.20                NOT USED  
175      F_33                                     F_32                                     28.89                NOT USED  
176      F_33                                     H_Bergamo_1_dest_1                       49.29                NOT USED  
177      F_22                                     H_Milano_2_origin_10                     36.27                NOT USED  
178      F_22                                     F_16                                     50.42                NOT USED  
179      F_22                                     H_Milano_1_origin_13                     41.99                NOT USED  
180      F_22                                     H_Pavia_8_dest_2                         20.20                NOT USED  
181      F_22                                     H_Pavia_10_dest_5                        22.43                NOT USED  
182      F_22                                     HUB_2                                    49.92                NOT USED  
184      F_22                                     F_30                                     50.36                NOT USED  
185      F_22                                     H_Pavia_10_origin_11                     22.43                NOT USED  
186      F_22                                     F_23                                     29.00                NOT USED  
187      F_22                                     H_Milano_2_dest_3                        36.27                NOT USED  
188      F_22                                     H_Pavia_8_origin_9                       20.20                NOT USED  
189      F_22                                     H_Milano_1_dest_8                        41.99                NOT USED  
190      F_22                                     H_Pavia_9_origin_1                       21.42                NOT USED  
191      F_26                                     F_19                                     41.22                NOT USED  
193      F_26                                     H_Cremona_1_dest_10                      29.32                NOT USED  
194      F_26                                     F_25                                     29.00                NOT USED  
195      F_26                                     H_Cremona_1_dest_12                      29.32                NOT USED  
196      F_26                                     F_18                                     50.42                NOT USED  
198      F_26                                     HUB_1                                    46.36                NOT USED  
199      F_26                                     H_Cremona_1_origin_3                     29.32                NOT USED  
200      F_26                                     H_Cremona_1_dest_15                      29.32                NOT USED  
201      F_26                                     F_32                                     50.36                NOT USED  
202      F_26                                     H_Cremona_1_dest_7                       29.32                NOT USED  
204      F_17                                     F_25                                     50.42                NOT USED  
205      F_17                                     F_24                                     41.22                NOT USED  
206      F_17                                     H_Pavia_1_dest_4                         30.74                NOT USED  
