NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
175      F_18                                     F_24                                     50.42                NOT USED  
176      F_18                                     F_26                                     50.42                NOT USED  
177      F_18                                     F_17                                     29.11                NOT USED  
178      F_18                                     H_Piacenza_2_origin_14                   31.25                NOT USED  
179      F_18                                     H_Piacenza_2_origin_9                    31.25                NOT USED  
180      F_18                                     H_Cremona_1_dest_9                       41.43                NOT USED  
181      F_18                                     F_11                                     41.22                NOT USED  
182      F_18                                     H_Cremona_1_origin_18                    41.43                NOT USED  
183      F_18                                     H_Cremona_2_origin_17                    44.92                NOT USED  
184      F_18                                     H_Cremona_2_origin_13                    44.92                NOT USED  
185      F_20                                     F_19                                     29.11                NOT USED  
187      F_20                                     H_Parma_2_dest_18                        42.79                NOT USED  
189      F_20                                     H_Parma_2_origin_12                      42.79                NOT USED  
190      F_20                                     H_Parma_2_dest_20                        42.79                NOT USED  
191      F_20                                     H_Cremona_1_dest_9                       23.45                NOT USED  
192      F_20                                     HUB_1                                    8.30                 NOT USED  
193      F_20                                     F_13                                     41.22                NOT USED  
194      F_20                                     H_Cremona_1_origin_18                    23.45                NOT USED  
195      H_Pavia_5_origin_1                       H_Pavia_9_dest_13                        33.42                NOT USED  
196      H_Pavia_5_origin_1                       F_10                                     46.78                NOT USED  
197      H_Pavia_5_origin_1                       F_24                                     49.03                NOT USED  
198      H_Pavia_5_origin_1                       H_Pavia_8_origin_3                       34.82                NOT USED  
199      H_Pavia_5_origin_1                       F_17                                     24.44                NOT USED  
200      H_Pavia_5_origin_1                       H_Pavia_1_dest_17                        8.42                 NOT USED  
201      H_Pavia_5_origin_1                       H_Pavia_10_dest_7                        32.85                NOT USED  
202      H_Pavia_5_origin_1                       H_Pavia_5_dest_10                        0.00                 NOT USED  
203      H_Pavia_5_origin_1                       H_Pavia_5_origin_6                       0.00                 NOT USED  
205      H_Pavia_5_origin_1                       H_Pavia_9_origin_4                       33.42                NOT USED  
206      H_Milano_3_origin_7                      H_Milano_3_dest_8                        0.00                 NOT USED  
207      H_Milano_3_origin_7                      F_31                                     48.65                NOT USED  
208      H_Milano_3_origin_7                      HUB_2                                    33.59                NOT USED  
209      H_Milano_3_origin_7                      H_Milano_3_origin_10                     0.00                 NOT USED  
210      H_Milano_3_origin_7                      F_30                                     20.38                NOT USED  
212      H_Milano_3_origin_7                      H_Milano_1_dest_16                       6.10                 NOT USED  
213      H_Milano_3_origin_7                      H_Milano_3_dest_3                        0.00                 NOT USED  
214      H_Milano_3_origin_7                      F_23                                     39.77                NOT USED  
215      H_Milano_3_origin_7                      H_Milano_1_origin_2                      6.10                 NOT USED  
216      H_Milano_3_origin_7                      H_Milano_1_dest_4                        6.10                 NOT USED  
217      H_Milano_3_origin_7                      H_Milano_1_dest_1                        6.10                 NOT USED  
218      F_30                                     H_Milano_3_dest_8                        20.38                NOT USED  
219      F_30                                     F_31                                     28.89                NOT USED  
220      F_30                                     F_24                                     50.36                NOT USED  
221      F_30                                     HUB_2                                    19.71                NOT USED  
222      F_30                                     H_Milano_3_origin_10                     20.38                NOT USED  
223      F_30                                     H_Milano_3_origin_7                      20.38                NOT USED  
224      F_30                                     F_22                                     50.36                NOT USED  
225      F_30                                     H_Milano_1_dest_16                       16.38                NOT USED  
226      F_30                                     H_Milano_3_dest_3                        20.38                NOT USED  
227      F_30                                     F_23                                     41.22                NOT USED  
228      F_30                                     H_Milano_1_origin_2                      16.38                NOT USED  
230      F_30                                     H_Milano_1_dest_4                        16.38                NOT USED  
231      F_30                                     H_Milano_1_dest_1                        16.38                NOT USED  
232      H_Piacenza_1_origin_19                   F_10                                     47.03                NOT USED  
233      H_Piacenza_1_origin_19                   F_12                                     33.32                NOT USED  
234      H_Piacenza_1_origin_19                   H_Parma_2_dest_18                        46.29                NOT USED  
235      H_Piacenza_1_origin_19                   H_Parma_1_origin_5                       42.59                NOT USED  
236      H_Piacenza_1_origin_19                   H_Piacenza_1_dest_5                      0.00                 NOT USED  
237      H_Piacenza_1_origin_19                   H_Parma_2_origin_12                      46.29                NOT USED  
238      H_Piacenza_1_origin_19                   H_Piacenza_2_origin_14                   38.10                NOT USED  
239      H_Piacenza_1_origin_19                   H_Piacenza_2_origin_9                    38.10                NOT USED  
240      H_Piacenza_1_origin_19                   H_Parma_2_dest_20                        46.29                NOT USED  
241      H_Piacenza_1_origin_19                   H_Piacenza_1_dest_6                      0.00                 NOT USED  
243      H_Piacenza_1_origin_19                   H_Piacenza_1_origin_20                   0.00                 NOT USED  
244      F_22                                     H_Pavia_9_dest_13                        21.42                NOT USED  
245      F_22                                     H_Milano_3_dest_8                        36.04                NOT USED  
246      F_22                                     HUB_2                                    49.92                NOT USED  
247      F_22                                     H_Pavia_8_origin_3                       20.20                NOT USED  
248      F_22                                     H_Milano_3_origin_10                     36.04                NOT USED  
249      F_22                                     H_Milano_3_origin_7                      36.04                NOT USED  
250      F_22                                     F_30                                     50.36                NOT USED  
252      F_22                                     H_Milano_1_dest_16                       41.99                NOT USED  
254      F_22                                     F_23                                     29.00                NOT USED  
255      F_22                                     H_Pavia_9_origin_4                       21.42                NOT USED  
256      F_22                                     H_Milano_1_origin_2                      41.99                NOT USED  
258      F_22                                     H_Milano_1_dest_1                        41.99                NOT USED  
259      F_26                                     F_19                                     41.22                NOT USED  
260      F_26                                     F_25                                     29.00                NOT USED  
261      F_26                                     F_18                                     50.42                NOT USED  
